"Measurement" "Mean" "Subject" "Activity"
"tBodyGyro.arCoeff...Z.3" -0.0901944133417949 12 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.mean...X" -0.0337429578461538 12 "WALKING_DOWNSTAIRS"
"tBodyGyro.entropy...X" -0.121269119969231 12 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.136700909641026 12 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.796209510444444 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.844021939 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.201250120422222 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.621904692888889 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.114745165593333 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.594324194888889 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.955948670444444 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.835526971555556 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.917182138222222 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.831986309777778 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.904681688444444 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.885840556222222 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.785729079555556 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." 0.235688892855556 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.2434191976 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.iqr...Z" -0.231713870488889 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...X" 0.707791274666667 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...Y" 0.589869747111111 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.765194940666667 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.725683858 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.839330797777778 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.518744034 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.869784907777778 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.mean...X" -0.366748752888889 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...33.40" -0.642837214666667 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48" -0.600570274685111 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56" -0.791259714888889 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.64" -0.785974463111111 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24" -0.477098696 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48" -0.526850893333333 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.kurtosis...Z" -0.845244371777778 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...17.24" -0.622504391111111 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8" -0.84289635 13 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...25.32" -0.952220719111111 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.mad...Y" 0.268095747244444 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.max...Y" -0.0116626706488889 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.522441589111111 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.428608284390667 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.kurtosis...Y" -0.816810995333333 13 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.8" -0.421357606888889 13 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.1" -0.279019341362222 13 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.2" 0.0231192713511111 13 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.3" 0.083611722116 13 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.correlation...Y.Z" 0.239421922355556 13 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...X" -0.126388023595556 13 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...Y" 0.0162145300888889 13 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...X.4" 0.806431912888889 13 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.1" -0.454621088 13 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.2" 0.482270744444444 13 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...X.Z" 0.230486697266667 13 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...Y.Z" 0.2860675464 13 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.mean...X" 0.0901452883333333 13 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.correlation...Y.Z" -0.288640673111111 13 "WALKING_DOWNSTAIRS"
"tBodyAccMag.mean.." 0.245771699004444 13 "WALKING_DOWNSTAIRS"
"tBodyAccMag.std.." 0.264341903711111 13 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..1" -0.326089951711111 13 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..2" 0.196848056355556 13 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..3" -0.0508128006777778 13 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.min...Z" 0.166029578666667 13 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.iqr...X" -0.00786573406222222 13 "WALKING_DOWNSTAIRS"
"tBodyGyro.max...X" -0.452466632888889 13 "WALKING_DOWNSTAIRS"
"tBodyGyro.min...Z" 0.327184210355556 13 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.155885093971111 13 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.mean...X" -0.0726461849022222 13 "WALKING_DOWNSTAIRS"
"tBodyGyro.entropy...X" 0.0521876392222222 13 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.0926408650533333 13 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.732337931388889 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.709472155333333 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.0283348938416667 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.356735815277778 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.304596837138889 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.544985437638889 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.946023896388889 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.713502564444444 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.752553899166667 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.914369864166667 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.940892783611111 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.962264059444444 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.827022553055556 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." 0.212676029388889 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.0854022615555556 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.iqr...Z" -0.447175348611111 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...X" 0.721359203888889 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...Y" 0.633947870277778 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.846751928333333 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.803711082777778 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.917690682777778 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.800706520833333 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.912460818333333 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.mean...X" -0.0954349339722222 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...33.40" -0.576901603888889 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48" -0.548531988333333 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56" -0.777014576944444 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.64" -0.768218472222222 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24" -0.438698080277778 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48" -0.279351796361111 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.kurtosis...Z" -0.811529028333333 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...17.24" -0.7185891125 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8" -0.735853977777778 14 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...25.32" -0.836102323611111 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.mad...Y" 0.22385930275 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.max...Y" -0.176637913190833 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.4590724275 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.722153611666667 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.kurtosis...Y" -0.859277873611111 14 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.8" -0.0286828212527778 14 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.1" -0.286710853052778 14 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.2" 0.146734538969444 14 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.3" 0.0502928898638889 14 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.correlation...Y.Z" 0.240634996611111 14 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...X" -0.0779611213138889 14 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...Y" -0.0697154455833333 14 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...X.4" 0.907023726666667 14 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.1" -0.318084361388889 14 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.2" 0.358717815833333 14 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...X.Z" -0.19093946525 14 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...Y.Z" 0.363882122527778 14 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.mean...X" 0.101584640833333 14 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.correlation...Y.Z" -0.0157055228166667 14 "WALKING_DOWNSTAIRS"
"tBodyAccMag.mean.." 0.330999221944444 14 "WALKING_DOWNSTAIRS"
"tBodyAccMag.std.." 0.133267478527222 14 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..1" -0.261844713472222 14 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..2" 0.165870921944444 14 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..3" -0.0666963496416667 14 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.min...Z" 0.474337928611111 14 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.iqr...X" 0.299032080555556 14 "WALKING_DOWNSTAIRS"
"tBodyGyro.max...X" -0.221249378305556 14 "WALKING_DOWNSTAIRS"
"tBodyGyro.min...Z" 0.230892718888889 14 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.187202989605556 14 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.mean...X" -0.0901744530194444 14 "WALKING_DOWNSTAIRS"
"tBodyGyro.entropy...X" 0.0387420281944444 14 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.0625811838166667 14 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.687863517777778 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.744611207018519 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.466750942592593 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.452249093425926 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.391516133759259 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.733165943333333 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.912882942953704 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.831826412777778 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.789328923333333 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.572461158518519 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.544646511607407 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.532973559388889 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.714020555948148 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." 0.382262065166667 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.443110093333333 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.iqr...Z" 0.140332246401852 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...X" 0.785364643148148 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...Y" 0.627281263703704 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.474662286018519 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.445860497037037 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.655046912240741 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.246824107111111 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.650234630555556 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.mean...X" -0.214730713222222 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...33.40" -0.572541273518518 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48" -0.487772022905556 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56" -0.672951498333333 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.64" -0.640436570462963 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24" -0.24887056942963 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48" -0.325645969018518 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.kurtosis...Z" -0.867779391851852 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...17.24" -0.153464367351852 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8" -0.853156512037037 15 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...25.32" -0.793930891666667 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.mad...Y" 0.0575290465296296 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.max...Y" -0.181620687074074 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.626597338888889 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.155859523916667 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.kurtosis...Y" -0.88549662037037 15 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.8" -0.584871957222222 15 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.1" -0.117228834659259 15 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.2" 0.161713751947593 15 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.3" 0.143727095905556 15 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.correlation...Y.Z" 0.312048497718519 15 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...X" -0.0578230190203704 15 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...Y" -0.0853077464277778 15 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...X.4" 0.669569363148148 15 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.1" -0.305924877111111 15 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.2" 0.271882163574074 15 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...X.Z" -0.0795637110740741 15 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...Y.Z" 0.0540065853553704 15 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.mean...X" 0.0578010605648148 15 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.correlation...Y.Z" -0.375374343222222 15 "WALKING_DOWNSTAIRS"
"tBodyAccMag.mean.." 0.127211137694444 15 "WALKING_DOWNSTAIRS"
"tBodyAccMag.std.." 0.230363964351852 15 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..1" 0.0348158957705556 15 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..2" -0.00523492599888889 15 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..3" -0.0189584484851852 15 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.min...Z" 0.0169162374962963 15 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.iqr...X" 0.136013244002778 15 "WALKING_DOWNSTAIRS"
"tBodyGyro.max...X" -0.38091400962963 15 "WALKING_DOWNSTAIRS"
"tBodyGyro.min...Z" 0.242659454222222 15 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.131494749148148 15 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.mean...X" -0.117725824412963 15 "WALKING_DOWNSTAIRS"
"tBodyGyro.entropy...X" 0.149134708168519 15 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.0853552686037037 15 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.940766019827586 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.937668564482759 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.693626183275862 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.900192422931035 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.653915591896552 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.743708059310345 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.918077787586207 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.738747020689655 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.885590532241379 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.816251371206897 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.985937839137931 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.991230731551724 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.891374955517241 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." -0.285770423275862 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.715095836034483 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.iqr...Z" -0.681872691034483 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...X" 0.397630946206897 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...Y" 0.413097748103448 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.966690703448276 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.957714921724138 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.970547504655172 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.923812288103448 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.981362455689655 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.mean...X" -0.217799723931034 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...33.40" -0.934681806896552 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48" -0.918239068275862 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56" -0.955015077068965 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.64" -0.952768312241379 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24" -0.862086027931035 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48" -0.890981974137931 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.kurtosis...Z" -0.366994214494655 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...17.24" -0.909154061034483 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8" -0.770344689827586 16 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...25.32" -0.955185868448276 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.mad...Y" -0.11038130306569 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.max...Y" -0.490060972413793 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.758638156034483 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.902264888793103 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.kurtosis...Y" -0.737406360689655 16 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.8" -0.798854909137931 16 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.1" -0.338301267948276 16 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.2" 0.0680268536293103 16 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.3" 0.0436029597155172 16 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.correlation...Y.Z" -0.152741644465517 16 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...X" 0.00299112856551724 16 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...Y" -0.101115076366897 16 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...X.4" 0.846035206206897 16 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.1" -0.404781204137931 16 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.2" 0.395262378448276 16 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...X.Z" -0.426076065224138 16 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...Y.Z" 0.0387901656034483 16 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.mean...X" 0.110656929396552 16 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.correlation...Y.Z" -0.078362677987069 16 "WALKING_DOWNSTAIRS"
"tBodyAccMag.mean.." -0.22010859462069 16 "WALKING_DOWNSTAIRS"
"tBodyAccMag.std.." -0.259465249913793 16 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..1" -0.538882089827586 16 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..2" 0.410476453706897 16 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..3" -0.19934720337931 16 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.min...Z" 0.734940507413793 16 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.iqr...X" -0.446372787758621 16 "WALKING_DOWNSTAIRS"
"tBodyGyro.max...X" -0.297686081758621 16 "WALKING_DOWNSTAIRS"
"tBodyGyro.min...Z" 0.368001678103448 16 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.0510339763844828 16 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.mean...X" -0.127952445399655 16 "WALKING_DOWNSTAIRS"
"tBodyGyro.entropy...X" 0.15123077924 16 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.131583297 16 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.8471965114 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.84274967836 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.247959723372 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.801727892 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.6972078612 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.501125016862 17 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.9565755958 17 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.7916173814 17 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.6060538344 17 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.9119437156 17 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.8992446838 17 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.9346065914 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.8461091608 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." 0.067990312862 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.30267881994 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.iqr...Z" -0.31903166278 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...X" 0.6139713056 17 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...Y" 0.5462457048 17 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.88176896 17 "WALKING_DOWNSTAIRS"
